id,athleteName,year,nationality,sport,reviewStatus,sourceLocator,sourceUrl
usada-3795cadeeacf,Cole Walsh,2020,美國,田徑,core_checked,U.S. Track and Field Athlete Cole Walsh Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/cole-walsh-accepts-doping-sanction/
usada-c88c72084b13,Rowdy Hurst,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Rowdy Hurst Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/rowdy-hurst-receives-doping-sanction/
usada-fe88676c094a,John Gleaves,2019,美國,自行車,core_checked,U.S. Cycling Athlete John Gleaves Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/john-gleaves-accepts-doping-sanction/
usada-5eac04b001f6,Addison Jones,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Addison Jones Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/addison-jones-accepts-doping-violation/
usada-496b0452d607,Robert Strange,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Robert Strange Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/robert-strange-accepts-doping-sanction/
usada-a6e4b38ecdbe,Samantha Dumala,2020,美國,滑水,core_checked,U.S. Waterskiing Athlete Samantha Dumala Accepts Public Warning：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/samantha-dumala-accepts-public-warning/
usada-123713999e9c,Scott Glasgow,2017,美國,舉重,core_checked,U.S. Weightlifting Athlete Scott Glasgow Accepts Four-Year Ban for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/scott-glasgow-accepts-doping-sanction/
usada-74fda1ee0cc3,Miranda Merrell,2017,美國,舉重,core_checked,U.S. Weightlifting Athlete Miranda Merrell Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/miranda-merrell-accepts-doping-sanction/
usada-fb72031d87b1,Alexandria Gochenour,2018,美國,田徑,core_checked,U.S. Track and Field Athlete Alexandria Gochenour Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/alexandria-gochenour-accepts-doping-sanction/
usada-ae780d447bf0,Janelle Shafer,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Janelle Shafer Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/janelle-shafer-accepts-doping-sanction/
usada-13a7b9335634,Amy Hay,2017,美國,舉重,core_checked,"AAA Panel Imposes Two-Year Sanction on Weightlifting Athlete Amy Hay for Doping Violation：2017-10-31 仲裁結果官方公告全部個案實質段落；U.S. Weightlifting Athlete, Amy Hay, Granted a Reduced Sanction：2019-12-16 減刑及退休復出公告全部實質段落",https://www.usada.org/sanction/aaa-panel-imposes-doping-sanction-amy-hay/
usada-a504ae6790e5,Kaley Anderson,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Kaley Anderson Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/kaley-anderson-accept-doping-sanction/
usada-671281fb69ce,Ty Kurth,2018,美國,自行車,core_checked,U.S. Cycling Athlete Ty Kurth Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/ty-kurth-accepts-doping-sanction/
usada-ceba58fad888,Natalie Franklin,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Natalie Franklin Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/natalie-franklin-receives-doping-sanction/
usada-b54bb0c30eb2,Kyler Allison,2019,美國,雪車,core_checked,U.S. Bobsled Athlete Kyler Allison Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/kyler-allison-receives-doping-sanction/
usada-8644c327e2ca,Todd Davis,2019,美國,田徑,core_checked,U.S. Track and Field Athlete Todd Davis Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/todd-davis-receives-doping-sanction/
usada-5a1c3cf5b36f,Josue Cano,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Josue Cano Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/josue-cano-receives-doping-sanction/
usada-b91273ba81fa,Angela Carlberg,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Angela Carlberg Accepts Public Warning：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/angela-carlberg-accepts-public-warning/
usada-b714a3c460a7,Lauren Goss,2019,美國,鐵人三項,core_checked,U.S. Triathlon Athlete Lauren Goss Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/lauren-goss-accepts-doping-sanction/
usada-d11c3ef3a336,Nicole Maynard,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Nicole Maynard Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/nicole-maynard-receives-doping-sanction/
usada-a00b98f42826,William Licon,2019,美國,游泳,core_checked,U.S. Swimming Athlete William Licon Accepts Public Warning：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/william-licon-accepts-public-warning/
usada-a187e411794f,Mallory Schafer,2019,美國,鐵人三項／鐵人兩項,core_checked,U.S. Triathlon Athlete Mallory Schafer Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/mallory-schafer-accepts-doping-sanction/
usada-990a455fba77,Jacqueline Galloway,2019,美國,跆拳道,core_checked,U.S. Taekwondo Athlete Jacqueline Galloway Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/jacqueline-galloway-accepts-doping-sanction/
usada-faf9ebfb231f,Joe Sacklow,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Joe Sacklow Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/joe-sacklow-accepts-doping-sanction/
usada-5dca0d670577,Joane Orbon,2019,美國,空手道,core_checked,U.S. Karate Athlete Joane Orbon Accepts Sanction for Anti-Doping Rule Violation：USADA 2019-08-12 公告全部個案實質段落；名冊記載 09-10 更新；Joane Orbon：Team USA 個人頁：Pan Am Games US Team 2015 與美國青年、成人國家隊經歷,https://www.usada.org/sanction/joane-obon-accepts-doping-sanction/
usada-74510fc23e03,Darcie Warren,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Darcie Warren Receives Sanction for Second Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/darcie-warren-receives-doping-sanction/
usada-4518fb0dbd4d,Talina Le,2019,美國,跆拳道,core_checked,U.S. Taekwondo Athlete Talina Le Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/talina-le-accepts-doping-sanction/
usada-d4f42cda7250,Mandy Mosley,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Mandy Mosley Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/mandy-mosely-accepts-doping-sanction/
usada-75e40a8ec8cb,Mohamed Omar,2019,美國,舉重,core_checked,U.S. Weightlifting Athlete Mohamed Omar Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/mohamed-omar-receives-doping-sanction/
usada-f534d40de6df,Janel Tisinger-Ledkins,2019,美國,短柄牆球,core_checked,U.S. Racquetball Athlete Janel Tisinger-Ledkins Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/janel-tisinger-ledkins-accepts-doping-sanction/
usada-d75ed8b5f7e7,Joseph Baratto,2018,美國,自行車,core_checked,U.S. Cycling Athlete Joseph Baratto Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/joseph-baratto-accepts-doping-sanction/
usada-51b08866d858,Devin Logan,2018,美國,自由式滑雪,core_checked,U.S. Ski Athlete Devin Logan Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/devin-logan-accepts-doping-sanction/
usada-6b18a7917171,Cheyenne Schenk,2018,美國,舉重,core_checked,U.S. Weightlifting Athlete Cheyenne Schenk Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/cheyenne-schenk-accepts-doping-sanction/
usada-7892ab1bda15,Ira Sorensen,2018,美國,自行車,core_checked,U.S. Cycling Athlete Ira Sorensen Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/ira-sorensen-accepts-doping-sanction/
usada-a7c95fd980c0,Jennifer Pate,2018,美國,自行車,core_checked,U.S. Cycling Athlete Jennifer Pate Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/jennifer-pate-accepts-doping-sanction/
usada-507362151651,Rachel Campbell,2018,美國,舉重／CrossFit,core_checked,U.S. Weightlifting Athlete Rachel Campbell Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/rachel-campbell-receives-doping-sanction/
usada-0f9636fca02d,Trevor Cuicchi,2018,美國,舉重,core_checked,U.S. Weightlifting Athlete Trevor Cuicchi Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/trevor-cuicchi-accepts-doping-sanction/
usada-5541522b98d9,Cory Scott Juneau,2018,美國,滑板,core_checked,U.S. Skateboarding Athlete Cory Scott Juneau Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/cory-scott-juneau-accepts-doping-sanction/
usada-1b4c6223d309,Michel Carrillo,2018,美國,自行車,core_checked,U.S. Cycling Athlete Michel Carrillo Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/michel-carrillo-receives-doping-sanction/
usada-d148c75dad18,Robert Brown,2018,美國,舉重,core_checked,U.S. Weightlifting Athlete Robert Brown Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/robert-brown-accepts-doping-sanction/
usada-48b4a6a3d8f2,Carl Grove,2018,美國,自行車,core_checked,U.S. Cycling Athlete Carl Grove Accepts Public Warning：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/carl-grove-accepts-public-warning/
usada-acd5a54c3768,David Pate,2018,美國,自行車,core_checked,U.S. Cycling Athlete David Pate Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/david-pate-receives-doping-sanction/
usada-d1537bff40b3,Laura Zeng,2018,美國,韻律體操,core_checked,U.S. Gymnastics Athlete Laura Zeng Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/laura-zeng-accepts-doping-sanction/
usada-a54b4661de47,Enrique Lopez,2018,美國,自行車,core_checked,U.S. Cycling Athlete Enrique Lopez Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/enrique-lopez-receives-doping-sanction/
usada-139867b729db,Steven Strickler,2018,美國,自行車,core_checked,U.S. Cycling Athlete Steven Strickler Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/steven-strickler-receives-doping-sanction/
usada-dd1a97e9431d,Shaun Moffett,2017,美國,自行車,core_checked,U.S. Cycling Athlete Shaun Moffett Accepts Sanction for Anti-Doping Rule Violation：2018-04-24 原案全部個案實質段落；U.S. Cycling Athlete Shaun Moffett Accepts Additional Sanction for Violating Period of Ineligibility：2018-10-19 追加處分全部實質段落,https://www.usada.org/sanction/shaun-moffett-accepts-doping-sanction/
usada-ea0049989423,Jeff Tanski,2018,美國,自行車,core_checked,U.S. Cycling Athlete Jeff Tanski Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/jeff-tanski-receives-doping-sanction/
usada-998b9264b440,Mijail Gonzalez,2018,美國,自行車,core_checked,U.S. Cycling Athlete Mijail Gonzalez Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/mijail-gonzalez-accepts-doping-sanction/
usada-9c2bd61dbab6,Raul Diaz,2018,美國,自行車,core_checked,U.S. Cycling Athlete Raul Diaz Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/raul-diaz-accepts-doping-sanction/
usada-5e279c9e9968,Cameron Dudeck,2018,美國,舉重,core_checked,U.S. Weightlifting Athlete Cameron Dudeck Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/cameron-dudeck-receives-doping-sanction/
usada-e6341e3462ec,Stephen Bedford,2018,美國,自行車,core_checked,U.S. Cycling Athlete Stephen Bedford Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/stephen-bedford-accepts-doping-sanction/
usada-8e3e0cdfe74b,Victoria Francis,2018,美國,角力,core_checked,U.S. Wrestling Athlete Victoria Francis Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/victoria-francis-accepts-doping-sanction/
usada-22983a4911f9,Emily Malinowski,2017,美國,舉重,core_checked,U.S. Weightlifting Athlete Emily Malinowski Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/emily-malinowski-accepts-doping-sanction/
usada-04a1e7f11069,Demi Payne,2016,美國,田徑,core_checked,U.S. Track & Field Athlete Demi Payne Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/demi-payne-accepts-doping-sanction/
usada-69dbcabe44bb,Joshua Gaskins,2018,美國,舉重,core_checked,U.S. Weightlifting Athlete Joshua Gaskins Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/joshua-gaskins-receives-doping-sanction/
usada-c42379b4285c,Daniel Frazier,2017,美國,自行車,core_checked,U.S. Cycling Athlete Daniel Frazier Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/daniel-frazier-accepts-doping-sanction/
usada-5d85c8dbd1a0,Anthony Ferraro,2018,美國,帕拉柔道,core_checked,U.S. Paralympic Judo Athlete Anthony Ferraro Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/anthony-ferraro-accepts-doping-sanction/
usada-5b1d89435a80,Bruce Mazur,2018,美國,自行車,core_checked,U.S. Cycling Athlete Bruce Mazur Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/bruce-mazur-receives-doping-sanction/
usada-31d2d25d4314,Michael Meacham,2017,美國,鐵人三項,core_checked,U.S. Triathlon Athlete Michael Meacham Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/michael-meacham-accepts-doping-sanction/
usada-7ecfb208518e,Roger Ainslie,2017,美國,自行車,core_checked,U.S. Cycling Athlete Roger Ainslie Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/roger-ainslie-accepts-doping-sanction/
usada-38afed413abd,Buster Brown,2016,美國,自行車,core_checked,U.S. Cycling Athlete Buster Brown Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/buster-brown-accepts-doping-sanction/
usada-e833e68d19e3,Scott Gross,2018,美國,自行車,core_checked,U.S. Cycling Athlete Scott Gross Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/scott-gross-accepts-doping-sanction/
usada-1afebbd6c57b,Cesar Colunga,2018,美國,空手道,core_checked,U.S. Karate Athlete Cesar Colunga Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/cesar-colunga-accepts-doping-sanction/
usada-196afd5ac99f,Amanda Kendall,2018,美國,游泳,core_checked,U.S. Swimming Athlete Amanda Kendall Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/amanda-kendall-accepts-doping-sanction/
usada-f75282803398,Abigail Dahlkemper,2018,美國,足球,core_checked,U.S. Soccer Athlete Abigail Dahlkemper Accepts Public Warning：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/abigail-dahlkemper-accepts-public-warning/
usada-cc59982303fb,Jason Griffin,2018,美國,帕拉自行車,core_checked,U.S. Paralympic Cycling Athlete Jason Griffin Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/jason-griffin-accepts-doping-sanction/
usada-9de5a5d1696d,Jessica Rivera,2018,美國,舉重,core_checked,U.S. Weightlifting Athlete Jessica Rivera Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/jessica-rivera-accepts-doping-sanction/
usada-b16d0fb75234,Barry Miller,2017,美國,自行車,core_checked,U.S. Cycling Athlete Barry Miller Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/barry-miller-accepts-doping-sanction/
usada-fe4d160648aa,Dylan Lima,2017,美國,自行車,core_checked,U.S. Cycling Athlete Dylan Lima Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/dylan-lima-accepts-doping-sanction/
usada-3d848274e422,Teresa Britt,2017,美國,舉重,core_checked,U.S. Weightlifting Athlete Teresa Britt Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/teresa-britt-accepts-doping-sanction/
usada-7d929fe046a9,Megan Palicka,2017,美國,舉重,core_checked,U.S. Weightlifting Athlete Megan Palicka Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/megan-palicka-accepts-doping-sanction/
usada-1b7ba3ce3c38,Frank Volrath,2017,美國,舉重,core_checked,U.S. Weightlifting Athlete Frank Volrath Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/frank-volrath-accepts-doping-sanction/
usada-6e7d139bba18,Nicholas Gough,2017,美國,鐵人三項,core_checked,U.S. Triathlete Nicholas Gough Receives Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/nicholas-gough-receives-doping-sanction/
usada-07d30b0088c7,Julie Rosiek,2017,美國,鐵人三項,core_checked,U.S. Triathlete Julie Rosiek Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/julie-rosiek-accepts-doping-sanction/
usada-8bbe5698646b,Abby Raymond,2018,美國,舉重,core_checked,U.S. Weightlifting Athlete Abby Raymond Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/abby-raymond-accepts-doping-sanction/
usada-bfeee80825b1,Kaitlyn Jarrett,2017,美國,舉重,core_checked,U.S. Weightlifting Athlete Kaitlyn Jarrett Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/kaitlyn-jarrett-accepts-doping-sanction/
usada-901736ce5e01,Lazaro Roman,2017,美國,舉重,core_checked,U.S. Weightlifting Athlete Lazaro Roman Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/lazaro-roman-accepts-doping-sanction/
usada-503574acf7cc,Mihail (Mike) Alexandrov,2017,美國,游泳,core_checked,U.S. Swimming Athlete Mihail Alexandrov Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/mike-alexandrov-accepts-doping-sanction/
usada-e6a03aa80344,David Less,2017,美國,自行車,core_checked,U.S. Cycling Athlete David Less Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/david-less-accepts-doping-sanction/
usada-5dd19e96b68c,Craig Webb,2017,美國,自行車,core_checked,"U.S. Cycling Athlete Craig Webb, of Traverse City, Mich., Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前",https://www.usada.org/sanction/craig-webb-accepts-doping-sanction/
usada-f49825dfb87e,Sharon Jackson,2018,美國,短柄牆球,core_checked,U.S. Racquetball Athlete Sharon Jackson Accepts Public Warning：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/sharon-jackson-accepts-public-warning/
usada-0f682f5a12d7,Marck Harrison,2018,美國,帕拉地板滾球,core_checked,U.S. Paralympic Boccia Athlete Marck Harrison Accepts Public Warning：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/marck-harrison-accepts-public-warning/
usada-8b83386b3243,Alyssa Travis,2017,美國,舉重,core_checked,U.S. Weightlifting Athlete Alyssa Travis Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/alyssa-travis-accepts-doping-sanction/
usada-e211d17e78b9,Lemuel Grayson,2017,美國,舉重,core_checked,U.S. Weightlifting Athlete Lemuel Grayson Accepts Public Warning：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/lemuel-grayson-accepts-public-warning/
usada-2791db22edc5,Bill Beyer,2010,美國,鐵人三項,core_checked,U.S. Triathlon Athlete Bill Beyer Accepts Sanction for Anti-Doping Rule Violation：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/bill-beyer-accepts-doping-sanction/
usada-70b898158395,James Vennera,2018,美國,射箭,core_checked,U.S. Archery Athlete James Vennera Accepts Public Warning：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/james-vennera-accepts-public-warning/
usada-8ad943acd5b0,Jeffery Miller,2015,美國,自行車,core_checked,U.S. Cycling Athlete Jeffery Miller Accepts Sanction for Anti-Doping Rule Violations：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/jeffery-miller-accepts-sanction/
usada-47db4d671c02,Vikas Patel,2015,美國,田徑,core_checked,U.S. Track & Field Athlete Vikas Patel Accepts Sanction for Anti-Doping Rule Violations：個案公告標題及全部個案實質段落；含物質／規則、處分、日期與成績後果，止於通用教育資訊前,https://www.usada.org/sanction/vikas-patel-accepts-doping-sanction/
